"Time","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3","Subsystem #1|Node Voltages|S1) N1","Subsystem #1|Node Voltages|S1) N10","Subsystem #1|Node Voltages|S1) N11","Subsystem #1|Node Voltages|S1) N12","Subsystem #1|Node Voltages|S1) N13","Subsystem #1|Node Voltages|S1) N14","Subsystem #1|Node Voltages|S1) N15","Subsystem #1|Node Voltages|S1) N16","Subsystem #1|Node Voltages|S1) N17","Subsystem #1|Node Voltages|S1) N18","Subsystem #1|Node Voltages|S1) N19","Subsystem #1|Node Voltages|S1) N2","Subsystem #1|Node Voltages|S1) N20","Subsystem #1|Node Voltages|S1) N21","Subsystem #1|Node Voltages|S1) N3","Subsystem #1|Node Voltages|S1) N4","Subsystem #1|Node Voltages|S1) N5","Subsystem #1|Node Voltages|S1) N6","Subsystem #1|Node Voltages|S1) N7","Subsystem #1|Node Voltages|S1) N8","Subsystem #1|Node Voltages|S1) N9","Subsystem #1|Node Voltages|S1) S1","Subsystem #1|Node Voltages|S1) S2","Subsystem #1|Node Voltages|S1) S3"
0.19695,9.795162643,-8.678627461,-1.116693038,9.796706723,9.75252382,-8.26737459,-1.593909561,9.782629485,-8.20547046,-1.792052249,9.808468865,-8.26254907,-1.671671532,9.846284849,-8.661037028,-8.299272299,-1.674645502,-1.133327219,9.798814721,-8.299231401,-1.611169173,9.819614755,-8.289497621,-1.647777808,112.0680774,-45.87557196,-66.19250546
0.1971,10.02726786,-8.312443007,-1.716016345,10.02828989,9.966408147,-7.914428752,-2.180584294,9.989467465,-7.8523193,-2.380949476,10.01826872,-7.910447718,-2.262452085,10.05864069,-8.294455482,-7.941614544,-2.265466962,-1.732607281,10.01190775,-7.944313813,-2.20081836,10.03228219,-7.93277374,-2.237246587,111.2272718,-39.98766827,-71.23960351
0.19725,10.22721778,-7.919586469,-2.309856025,10.22771654,10.14772232,-7.535632153,-2.760199397,10.16368026,-7.47347187,-2.962172978,10.19533784,-7.532503612,-2.845917824,10.23810816,-7.901255681,-7.557993848,-2.848939718,-2.326356539,10.19231635,-7.563477123,-2.783346015,10.21217149,-7.550137662,-2.819466056,110.0307988,-33.97163832,-76.05916045
0.1974,10.39438087,-7.501329501,-2.896302575,10.39435583,10.29590144,-7.132302152,-3.330776043,10.30472037,-7.070233801,-3.533729207,10.33913204,-7.130021202,-3.42006739,10.38413416,-7.482709702,-7.149742654,-3.423066107,-2.912665447,10.33948824,-7.158032465,-3.356759168,10.35872676,-7.142913457,-3.392443452,108.4824891,-27.84665598,-80.63583309
0.19755,10.52822458,-7.059014434,-3.473474546,10.52767579,10.41048381,-6.705702902,-3.890474506,10.41212785,-6.643884308,-4.093770737,10.44919433,-6.704269406,-3.983047509,10.49625238,-7.04016027,-6.718156499,-3.985988276,-3.489652462,10.45296052,-6.729254949,-3.919210977,10.47148396,-6.712386819,-3.954329144,106.587298,-21.63234922,-84.95494878
0.1977,10.62831147,-6.594086136,-4.039487032,10.62723964,10.49105448,-6.257338446,-4.43730254,10.48549889,-6.195913992,-4.640303591,10.52511634,-6.256741113,-4.532858843,10.57405386,-6.57505262,-6.264753493,-4.535706083,-4.055432607,10.53232081,-6.278644495,-4.46870975,10.55003376,-6.260069915,-4.503128787,104.3512959,-15.34866501,-89.00263088
0.19785,10.69432822,-6.108063944,-4.592507604,10.69273471,10.53740771,-5.788811022,-4.969429533,10.52463418,-5.727908004,-5.171489614,10.56669763,-5.789022336,-5.067659704,10.61733738,-6.088906401,-5.791146449,-5.07037548,-4.608173442,10.5773554,-5.807798682,-5.003422219,10.59416773,-5.787570923,-5.037006603,101.7816441,-9.015775004,-92.76586913
0.198,10.72606626,-5.602510442,-5.130760061,10.72395313,10.54941379,-5.301662104,-5.485144383,10.52942255,-5.241413927,-5.685615758,10.57382223,-5.302661382,-5.585734333,10.62598825,-5.583284495,-5.298903693,-5.588274279,-5.146098791,10.58793307,-5.318270857,-5.521637858,10.60376499,-5.296451147,-5.554247593,98.88657308,-2.654005062,-96.23256802
0.19815,10.72342908,-5.079064019,-5.652506083,10.72079923,10.52709751,-4.797554619,-5.98266153,10.49989169,-4.738107179,-6.180906231,10.54651866,-4.799324923,-6.085296488,10.60003329,-5.059825586,-4.78972166,-6.087622217,-5.667470433,10.56407511,-4.811733289,-6.021574917,10.57884817,-4.788395883,-6.053071847,95.67535938,3.716238119,-99.3915975
0.1983,10.68642966,-4.539412871,-6.156063829,10.68328689,10.47064258,-4.278249008,-6.460298617,10.43624361,-4.219745374,-6.655688379,10.48498828,-4.280767867,-6.56465829,10.53967097,-4.520218127,-4.2653827,-6.566737769,-6.170606756,10.50596926,-4.289946199,-6.501544086,10.51960996,-4.265178394,-6.531797349,92.1581688,10.07453361,-102.2327024
0.19845,10.61521422,-3.985295205,-6.639843755,10.61156334,10.38028154,-3.745471455,-6.916605113,10.33875125,-3.688054066,-7.108489492,10.38949686,-3.748712956,-7.022345366,10.44516608,-3.966200559,-3.727631308,-7.024148095,-6.653918553,10.4138603,-3.754640821,-6.96007884,10.42630647,-3.728536979,-6.988958121,88.34641758,16.4005097,-104.7469273
0.1986,10.51001944,-3.418499824,-7.102291822,10.50586645,10.25635733,-3.20106322,-7.350103874,10.20779494,-3.144862749,-7.537818688,10.2604166,-3.204993327,-7.456863998,10.31689584,-3.399561904,-3.178319191,-7.458359921,-7.11585226,10.28810929,-3.20765749,-7.395686829,10.29930427,-3.180321177,-7.423064837,84.25230269,22.67390205,-106.9262047
0.19875,10.37120718,-2.840861184,-7.541928295,10.36655939,10.09942112,-2.646892883,-7.75938556,10.04395568,-2.592052358,-7.942276714,10.09832183,-2.651480644,-7.866797615,10.15543147,-2.822136749,-2.61933993,-7.867968528,-7.554928835,10.12926893,-2.650871779,-7.806951854,10.13916414,-2.622415465,-7.832708738,79.88893554,28.87463122,-108.7635668
0.1989,10.19923815,-2.254229935,-7.957360507,10.19410428,9.910094294,-2.084722949,-8.143215287,9.847867672,-2.031402255,-8.320640331,9.903850433,-2.089944672,-8.25090855,9.961410861,-2.235775812,-2.052485709,-8.251743646,-7.969756488,9.937966729,-2.086055491,-8.192623894,9.946518802,-2.056601893,-8.216652643,75.27028601,34.98285664,-110.2531426
0.19905,9.994679685,-1.660495926,-8.347261251,9.989070096,9.689094542,-1.516437805,-8.500412104,9.620268319,-1.464801174,-8.671747794,9.677724278,-1.522274429,-8.608020829,9.735562474,-1.642368935,-1.479658447,-8.608507019,-8.35900912,9.714908651,-1.51510287,-8.551523269,9.722090286,-1.484778226,-8.573721033,70.41113274,40.9790448,-111.3901775
0.1992,9.758203496,-1.06157293,-8.710391868,9.752130276,9.437254753,-0.9439542425,-8.829888939,9.362007094,-0.894164014,-8.994529428,9.420790204,-0.9503823164,-8.93704688,9.478743205,-1.04382974,-0.9027835189,-8.937182629,-8.721449448,9.460927134,-0.939933194,-8.882557054,9.466720758,-0.9088677229,-8.902830947,65.32700663,46.84404017,-112.1710468
0.19935,9.49058055,-0.4593685485,-9.045610295,9.484057663,9.155497761,-0.3691030603,-9.130721834,9.074034345,-0.3213258928,-9.288085788,9.133982755,-0.3761042467,-9.237073555,9.191890137,-0.4420655367,-0.32370797,-9.236857272,-9.055937049,9.176937214,-0.3623891536,-9.184798089,9.181339522,-0.3307137225,-9.203063945,60.03414213,52.55912279,-112.5932649
0.1995,9.192678436,0.1441994498,-9.351864732,9.185721833,8.844837389,0.20630146,-9.402019571,8.757375221,0.2518911116,-9.551565423,8.818323472,0.1987451802,-9.507222339,8.876027207,0.1610063517,0.2557375911,-9.50665741,-9.361422028,8.863951233,0.2157123476,-9.457353864,8.866967867,0.2478598041,-9.473538782,54.54942528,58.10606769,-112.655493
0.19965,8.865531167,0.7470775721,-9.628131834,8.858158847,8.506415953,0.7803455514,-9.642985353,8.413196673,0.8235858499,-9.784195226,8.474977656,0.772263776,-9.746692924,8.532318664,0.7633331398,0.8336380789,-9.745798362,-9.636883274,8.523119644,0.7924548571,-9.699412398,8.524759014,0.8249377664,-9.713460355,48.89173915,63.46580435,-112.3575435
0.1998,8.510069732,1.347597929,-9.873676035,8.502301818,8.141336025,1.351280534,-9.853035306,8.042643489,1.392008228,-9.985410318,8.105065328,1.342703211,-9.954906871,8.161891959,1.36324784,1.408241109,-9.953696746,-9.881587719,8.155542158,1.366091537,-9.910387922,8.155831017,1.398769729,-9.922247405,43.07666605,68.62371299,-111.700379
0.19995,8.127510816,1.943706732,-10.08766098,8.11936963,7.750837741,1.917260959,-10.03160898,7.646999815,1.955330966,-10.15467486,7.709865684,1.908227554,-10.13130017,7.766025976,1.958697737,1.977702733,-10.12979781,-10.09470175,7.762487017,1.934767358,-10.08969876,7.76145601,1.967507729,-10.09933382,37.12406555,73.56204514,-110.6861107
0.2001,7.719052894,2.53356931,-10.26944943,7.710562944,7.336172874,2.476665036,-10.1782941,7.227541673,2.51191148,-10.29161437,7.290645693,2.467198384,-10.27547101,7.345988579,2.547849506,2.540375685,-10.27370369,-10.27559115,7.345212263,2.496837696,-10.23692569,7.342896411,2.529509281,-10.24431457,31.05247427,78.2655154,-109.3179897
0.20025,7.286013461,3.115297941,-10.41846684,7.277201415,6.898764407,3.027708321,-10.29268132,6.785710754,3.059961971,-10.39586524,6.848845187,3.017825321,-10.38701934,6.903217637,3.12881705,3.094463713,-10.3850204,-10.42368464,6.905147401,3.05050178,-10.35165202,6.901586599,3.082978149,-10.35678634,24.88131365,82.71908571,-107.6003994
0.2004,6.829775471,3.687047384,-10.53425204,6.820670056,6.4400146,3.56873162,-10.37453418,6.322928122,3.597824756,-10.46722925,6.385877906,3.558440479,-10.46572401,6.439131268,3.699757079,3.638297739,-10.4635303,-10.53852456,6.443701569,3.594077957,-10.43363675,6.438940026,3.626241924,-10.43652361,18.63036566,86.90847387,-105.5388395
0.20055,6.351785383,4.247010915,-10.61644563,6.342417297,5.961316177,4.098142136,-10.42371017,5.840609424,4.123913428,-10.50560722,5.903148265,4.087444749,-10.51145945,5.955139975,4.258865103,4.170276901,-10.50910384,-10.61975522,5.962271028,4.125953968,-10.48274232,5.95636117,4.157697431,-10.48339241,12.31969029,90.82021993,-103.1399102
0.2007,5.853574999,4.793402189,-10.66479329,5.843976756,5.464241982,4.614299575,-10.44010574,5.340326628,4.636597825,-10.51094646,5.402229582,4.60320104,-10.52414031,5.452816589,4.804357333,4.688759562,-10.52166008,-10.66712617,5.462427562,4.644479522,-10.49886523,5.455423417,4.675699832,-10.49730339,5.969540445,94.44175306,-100.4112935
0.20085,5.336734306,5.324488336,-10.67914754,5.326940035,4.950356102,5.115677278,-10.42373297,4.823647101,5.134367587,-10.48331027,4.884691929,5.104185667,-10.50379905,4.933730039,5.334503777,5.192216387,-10.50123101,-10.68049398,4.945741731,5.148118563,-10.48201763,4.93769637,5.178720118,-10.47827893,-0.3997217248,97.7614459,-97.36172417
0.201,4.802897443,5.838583537,-10.65945798,4.792942696,4.421174284,5.600813685,-10.37468739,4.292105864,5.61578254,-10.4228365,4.352068322,5.588949954,-10.45054153,4.399415816,5.847621774,5.679193054,-10.44792556,-10.65981235,4.413746683,5.635407427,-10.43229054,4.404712272,5.665299072,-10.4264207,-6.767680091,100.7685618,-94.00088174
0.20115,4.25377508,6.334046349,-10.60579574,4.243696593,3.878339316,6.068187852,-10.29316586,3.747365537,6.079360894,-10.32975069,3.806018959,6.055989407,-10.36456955,3.851534024,6.342073326,6.148184163,-10.36194294,-10.60515658,3.868099691,6.104828161,-10.3498778,3.858129643,6.133926842,-10.3419292,-13.11393309,103.4535263,-90.33959318
0.2013,3.691117629,6.80930377,-10.51833705,3.680953036,3.323495445,6.516403465,-10.17948133,3.191084991,6.523731327,-10.20440691,3.248203842,6.503921298,-10.24620997,3.291744305,6.816289141,6.597805104,-10.24360328,-10.51670711,3.310463589,6.554984127,-10.23508465,3.299607268,6.583213321,-10.22511566,-19.41815963,105.8077731,-86.38961342
0.20145,3.116702694,7.262847505,-10.3973507,3.106490268,2.758269712,6.944169914,-10.03394045,2.624900961,6.947606485,-10.047164,2.680261269,6.931440867,-10.09579225,2.721686238,7.268764849,7.0267475,-10.09323512,-10.39473686,2.742482504,6.984562625,-10.08822981,2.730785384,7.011852559,-10.07630721,-25.66018062,107.8237616,-82.16358101
0.2016,2.532356476,7.69323288,-10.24321856,2.52213484,2.184410766,7.350189476,-9.856977721,2.050553128,7.349694941,-9.858508402,2.103942284,7.337242635,-9.91377628,2.143108636,7.698059909,7.433705552,-9.911293895,-10.23963178,2.165910761,7.392249891,-9.909758163,2.153415517,7.418537097,-9.895952079,-31.82001988,109.4950446,-77.67502474
0.20175,1.939927355,8.099095431,-10.05642611,1.929735172,1.603641094,7.733236391,-9.649118703,1.469764522,7.728778908,-9.639010529,1.520975157,7.720090515,-9.700706715,1.557742788,8.10281416,7.81744347,-9.698321184,-10.05188132,1.582480334,7.776798405,-9.700204849,1.569227792,7.802029276,-9.684589311,-37.87797832,110.8162791,-72.93830074
0.2019,1.341282424,8.479150068,-9.837558405,1.331158113,1.017641731,8.092144758,-9.41097464,0.8842211088,8.083718682,-9.389308178,0.9330500827,8.078821499,-9.457205095,0.9672871371,8.481746938,8.176797831,-9.454926745,-9.83207435,0.993888062,8.137033414,-9.460184136,0.9799184013,8.161162752,-9.442830409,-43.81469677,111.7832407,-67.96854397
0.20205,0.7383183243,8.832188298,-9.587304872,0.7282997766,0.4282039326,8.425812763,-9.143232114,0.2957022914,8.413430446,-9.110127594,0.3419602934,8.41233122,-9.183976242,0.3735374149,8.833654266,8.510659824,-9.181810511,-9.580903931,0.4019356132,8.471842685,-9.190390095,0.3872851211,8.494828801,-9.171373332,-49.61122181,112.3928381,-62.78161627
0.2022,0.1329467138,9.15708318,-9.306447505,0.1230710066,-0.16286461,8.733182741,-8.846619316,-0.2940068602,8.716880112,-8.802239095,-0.2504892619,8.719569092,-8.881766681,-0.221698367,9.157413769,8.817971177,-8.879718471,-9.299155486,-0.1915604462,8.78016484,-8.891560862,-0.2068611825,8.801971003,-8.870960668,-55.24907162,112.6431203,-57.39404866
0.20235,-0.4729204268,9.452801498,-8.995867009,-0.4826172849,-0.7538237287,9.01329945,-8.521988068,-0.8831726025,8.993140482,-8.466528461,-0.8425519636,8.999589751,-8.551444957,-0.8166649645,9.451996799,9.097784016,-8.549511168,-8.987712912,-0.7848442478,9.061053231,-8.564560993,-0.8007663953,9.08164259,-8.542451643,-60.7102838,112.5332847,-51.82300093
0.2025,-1.077194906,9.7183083,-8.656619268,-1.086678313,-1.342775926,9.265163334,-8.170339012,-1.469908181,9.241265104,-8.104012271,-1.432321155,9.25142043,-8.194020967,-1.409447645,9.716372989,9.349115925,-8.192189347,-8.647634982,-1.375995438,9.313518981,-8.210396064,-1.392516607,9.332856972,-8.186851516,-65.9760145,112.0636781,-46.0876636
0.20265,-1.678215671,9.952872606,-8.289636142,-1.687452533,-1.928138502,9.488021103,-7.792568075,-2.052630742,9.460515738,-7.71561809,-2.018209755,9.474309119,-7.81040017,-1.998446478,9.949815812,9.571218397,-7.808660838,-8.279856227,-1.963423492,9.536810051,-7.829967256,-1.980516163,9.554868006,-7.805064557,-71.0317399,111.2357965,-40.20405663
0.2028,-2.274003232,10.15570404,-7.896104288,-2.282962104,-2.507932565,9.681078229,-7.38981686,-2.629397704,9.650108388,-7.302524597,-2.598250303,9.667460642,-7.401749975,-2.581688916,10.15153922,9.763285215,-7.400085791,-7.885565739,-2.545151368,9.730133582,-7.424435946,-2.562790842,9.746876375,-7.398248693,-75.86074226,110.0522825,-34.1915402
0.20295,-2.862665897,10.32614801,-7.477261688,-2.871317202,-3.080344207,9.843669935,-6.963260522,-3.19841657,9.809388284,-6.86594091,-3.170631512,9.830208655,-6.969270315,-3.157354107,10.32089282,9.924650783,-6.967659122,-7.466003603,-3.119357123,9.89282255,-6.994995235,-3.137520671,9.908218609,-6.967596289,-80.4476502,108.5169136,-28.06926337
0.2031,-3.442335287,10.46364674,-7.034423792,-3.450651393,-3.643699373,9.975203341,-6.514068452,-3.758015666,9.937770062,-6.407063735,-3.733676142,9.961953568,-6.51414853,-3.723748911,10.45732282,10.05471658,-6.512567174,-7.022487125,-3.684356896,10.02427928,-6.542836909,-3.70301894,10.03829913,-6.514294601,-84.77774913,106.6345935,-21.85684433
0.20325,-4.011127657,10.56773879,-6.569015339,-4.019082982,-4.196109117,10.07515155,-6.043667066,-4.306327301,10.03473183,-5.92733517,-4.285497035,10.06215997,-6.037823992,-4.278972963,10.56037162,10.15294871,-6.036244519,-6.556442618,-4.238258934,10.12397419,-6.069397549,-4.257390497,10.13658786,-6.03977737,-88.83710836,104.4113386,-15.57423028
0.2034,-4.567205528,10.63807361,-6.082523544,-4.574776646,-4.735772196,10.14312506,-5.553450038,-4.841574552,10.0998779,-5.428178338,-4.824297752,10.1304319,-5.541712948,-4.821222244,10.62969224,10.21895007,-5.540109864,-6.069358571,-4.779258053,10.19151405,-5.576088462,-4.798831523,10.20269297,-5.545458574,-92.61265893,101.8542554,-9.241596434
0.20355,-5.108783542,10.67440352,-5.576485767,-5.11594918,-5.2609915,10.17878583,-5.044834634,-5.362065912,10.13289102,-4.911022131,-5.348374805,10.16643772,-5.027237239,-5.348779449,10.66504033,10.25238775,-5.025591291,-5.562773393,-5.30564101,10.22657781,-5.064330141,-5.325630515,10.23628633,-5.032761343,-96.09224963,98.97152078,-2.879271154
0.2037,-5.634106637,10.67659543,-5.052530149,-5.640847668,-5.769989754,10.18190793,-4.519467934,-5.866042112,10.13355267,-4.377526538,-5.855950794,10.16995745,-4.496055873,-5.859852144,10.66628589,10.25303956,-4.494343989,-5.038316049,-5.815627143,10.22894906,-4.535776796,-5.835999979,10.23714884,-4.503339192,-99.26469128,95.77236213,3.492329148
0.20385,-6.141476086,10.64461372,-4.512322694,-6.147775512,-6.261070084,10.15235085,-3.97900991,-6.351824745,10.10174225,-3.829358218,-6.345335601,10.14085616,-3.949837213,-6.352731433,10.63339608,10.22078017,-3.948036888,-4.497653141,-6.30752164,10.19850247,-3.992094372,-6.328238407,10.20515645,-3.958858892,-102.1196751,92.26689843,9.852776672
0.204,-6.629270231,10.57855676,-3.95758342,-6.635113086,-6.732600333,10.09008162,-3.425099667,-6.817804045,10.03744302,-3.268175548,-6.814904592,10.0791142,-3.39023437,-6.825778596,10.56647184,10.15559022,-3.388331862,-3.942505127,-6.779693904,10.13521998,-3.434932066,-6.80071069,10.14029009,-3.400973903,-104.6481803,88.46649643,16.18168383
0.20415,-7.095908327,10.47862434,-3.390095557,-7.101281573,-7.182917547,9.995244281,-2.859541295,-7.262354302,9.940785561,-2.695812392,-7.263012237,9.984858156,-2.819077976,-7.277330373,10.46571519,10.05760127,-2.817060292,-3.374655538,-7.230490096,10.03924522,-2.8661097,-7.25175796,10.04269048,-2.831507452,-106.8420866,84.38331608,22.45877054
0.2043,-7.539878884,10.34512507,-2.811681524,-7.544771309,-7.610464547,9.868048983,-2.284168528,-7.683942385,9.81197984,-2.114119466,-7.688113716,9.858296897,-2.238222398,-7.705825501,10.33143672,9.927028751,-2.236080087,-2.795926947,-7.658362652,9.910793408,-2.287477898,-7.67982381,9.91257553,-2.252311449,-108.6943627,80.03043408,28.66392859
0.20445,-7.959745578,10.17847012,-2.224195167,-7.964147637,-8.013804487,9.708780836,-1.70080879,-8.081138363,9.651316681,-1.524945011,-8.088774246,9.69970916,-1.649518394,-8.109810191,10.16404933,9.764169762,-1.647244475,-2.208173285,-8.061875192,9.75015102,-1.700882742,-8.083463802,9.750238572,-1.665232253,-110.1990767,75.42178962,34.77728706
0.2046,-8.354137277,9.979189883,-1.629539918,-8.358040956,-8.391493933,9.517920056,-1.111442435,-8.452517664,9.459259816,-0.9302820781,-8.463559005,9.509566701,-1.054963566,-8.487833357,9.964084902,9.569508209,-1.052555481,-1.613298007,-8.439588553,9.557805966,-1.108312858,-8.461231734,9.55616587,-1.072263318,-111.3514117,70.57212986,40.77928182
0.20475,-8.721769901,9.747915061,-1.029631429,-8.725168573,-8.742206373,9.296039653,-0.5180011251,-8.796762849,9.236365203,-0.3320808641,-8.811138137,9.288428076,-0.4565067259,-8.838557052,9.732175409,9.343618522,-0.4539691008,-1.013216726,-8.790169189,9.334329282,-0.5117078938,-8.811792154,9.330933902,-0.4753501256,-112.1476788,65.49695091,46.65072787
0.2049,-9.061454403,9.485378732,-0.4263952832,-9.064342676,-9.064727603,9.043791248,0.07756487016,-9.112665333,8.983287164,0.2676994544,-9.130297464,9.036949759,0.1438921461,-9.160754839,9.469055005,9.087170428,0.1465458838,-0.4098549919,-9.11240155,9.080387601,0.08697862751,-9.133924587,9.07521302,0.1235475737,-112.5853301,60.21244671,52.37288341
0.20505,-9.372090574,9.192421066,0.1782236185,-9.374464144,-9.357908755,8.761982264,0.6731846569,-9.399087676,8.700827569,0.8669907958,-9.41989535,8.755935697,0.7441578697,-9.453268226,9.175564764,8.800992775,0.7469118568,0.1948423302,-9.405139958,8.796797205,0.685683038,-9.426474736,8.789827713,0.7223600065,-112.6629643,54.73546185,57.9275025
0.2052,-9.6526145,8.870047326,0.7821529648,-9.654470056,-9.620708304,8.451521397,1.266801068,-9.655001875,8.389886722,1.463730002,-9.678895487,8.446287637,1.342222627,-9.71505249,8.852710681,8.48601033,1.34505651,0.7988030152,-9.667345221,8.484476519,1.282340184,-9.688403578,8.475699124,1.319021435,-112.3803329,49.08488659,63.29544635
0.20535,-9.902251143,8.519162316,1.383710417,-9.903586225,-9.852216652,8.113389558,1.856504775,-9.879521845,8.051438793,2.055983073,-9.906414229,8.108979137,1.936158013,-9.945208797,8.501398185,8.143216591,1.939043659,1.400344734,-9.898130041,8.144403436,1.875044584,-9.91881314,8.133817163,1.911610229,-111.7383392,43.2762082,68.46213104
0.2055,-10.12012379,8.140973975,1.980807253,-10.12093668,-10.05157381,7.748782295,2.440203666,-10.07181523,7.686665795,2.641639518,-10.10161201,7.74520184,2.523850976,-10.14289388,8.122835783,7.773824692,2.526759241,1.997378705,-10.09664769,7.777785424,2.461690684,-10.11685796,7.765392479,2.498020372,-110.7390383,37.32922665,73.4098116
