Time,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
0.02145,0.09174566,-1.008778393,-0.877972851,-1.087699102,0.045294227,-0.523271015,0.928866421,1.937332407,0.623149702,0.437381506,-0.191905397,0.953572138,1.082054629,0.910632669
0.0216,0.049018424,-1.032070174,-0.882734389,-1.115800576,0.017600521,-0.51951377,0.920921698,2.03005741,0.651832355,0.437683896,-0.163967502,1.017693581,1.134809403,0.943787772
0.02175,-0.004247199,-1.05842283,-0.887666935,-1.14725309,-0.017046988,-0.521345057,0.909670431,2.118276805,0.679044075,0.437970837,-0.138023106,1.078733152,1.188242382,0.975124698
0.0219,-0.067381431,-1.087497324,-0.892708082,-1.181652121,-0.058208255,-0.528750834,0.895255934,2.200850934,0.704437296,0.43823432,-0.11440225,1.135892524,1.241661467,1.004223642
0.02205,-0.139549279,-1.11892025,-0.897794886,-1.218553808,-0.105352895,-0.541645499,0.877863071,2.276722643,0.72769124,0.438469546,-0.093405194,1.188427124,1.294374982,1.030697116
0.0222,-0.21990802,-1.152292921,-0.902854229,-1.257473234,-0.157890286,-0.55988757,0.857699567,2.344907341,0.74849471,0.438680976,-0.075314053,1.235646055,1.345687797,1.054199317
0.02235,-0.307383165,-1.187169678,-0.907825326,-1.297902316,-0.21512495,-0.583229722,0.835036921,2.404513271,0.766583757,0.438855715,-0.060350649,1.276927764,1.394931933,1.074407718
0.0225,-0.400868559,-1.223112013,-0.912637599,-1.339309808,-0.27633769,-0.611405294,0.810148954,2.454758397,0.781697496,0.439009895,-0.048737138,1.311727704,1.441454875,1.091073756
0.02265,-0.499155018,-1.259630765,-0.91722896,-1.381143176,-0.340709253,-0.644027503,0.78336871,2.494978498,0.793647253,0.439124806,-0.040606133,1.339582212,1.484644879,1.103957569
0.0228,-0.600972234,-1.296247387,-0.921542559,-1.422853651,-0.407395165,-0.68067236,0.755046565,2.524652044,0.80227885,0.439202092,-0.036063138,1.360132327,1.523942352,1.112894521
0.02295,-0.705005348,-1.33248368,-0.925516191,-1.463884523,-0.475534629,-0.720876763,0.725538898,2.543385499,0.807463856,0.439249437,-0.035181545,1.373104339,1.558824693,1.117774643
0.0231,-0.809903717,-1.367851476,-0.929099308,-1.503689889,-0.54422213,-0.764099595,0.695236561,2.550930682,0.809142454,0.439257164,-0.037959724,1.378332192,1.588839117,1.118526657
0.02325,-0.914306559,-1.401883701,-0.932248291,-1.541744856,-0.612554478,-0.809769877,0.664540008,2.547195357,0.807300476,0.43922509,-0.044354094,1.375759635,1.613602835,1.115146083
0.0234,-1.016862838,-1.434137194,-0.934917136,-1.577544424,-0.679645595,-0.857300099,0.63383752,2.532228286,0.801951068,0.439160455,-0.054290038,1.365421358,1.632788052,1.107685632
0.02355,-1.116241974,-1.464184738,-0.937071629,-1.610616942,-0.744614654,-0.906059004,0.603531618,2.506222676,0.793169438,0.439058857,-0.067627033,1.347462157,1.646151688,1.096243827
0.0237,-1.21115833,-1.491634451,-0.938688564,-1.64053472,-0.806612627,-0.955402275,0.574021657,2.469530371,0.78108244,0.438919463,-0.084178313,1.322135157,1.653535933,1.08097761
0.02385,-1.300387746,-1.51613366,-0.939743078,-1.666906942,-0.864843849,-1.004694975,0.545680946,2.422630918,0.76583778,0.438750122,-0.103733538,1.28977455,1.654844419,1.062095477
0.024,-1.382782527,-1.537367354,-0.94022267,-1.689396332,-0.918556854,-1.053293163,0.518875384,2.366136051,0.747637996,0.438550199,-0.126029043,1.25081355,1.650070983,1.039848271
0.02415,-1.457284896,-1.555064305,-0.940126303,-1.707722222,-0.967060729,-1.100559701,0.493955646,2.300787436,0.726731669,0.43831914,-0.150760122,1.205777217,1.639296754,1.014531463
0.0243,-1.522945872,-1.569006525,-0.939452195,-1.721655372,-1.00974577,-1.145893247,0.471232316,2.227434867,0.703382266,0.438064973,-0.177609239,1.15525309,1.622663566,0.986480284
0.02445,-1.578934446,-1.579025709,-0.938210463,-1.731030373,-1.046076883,-1.188712197,0.450992868,2.147028203,0.677894285,0.437790099,-0.206222673,1.09990377,1.600397322,0.956061575
0.0246,-1.624540277,-1.585006605,-0.936423646,-1.735747895,-1.075603731,-1.228469228,0.43349788,2.060611666,0.650607963,0.437495888,-0.236219061,1.040459225,1.572805383,0.923672479
0.02475,-1.659193629,-1.586883847,-0.934110328,-1.735757115,-1.097967321,-1.264663868,0.418959295,1.969299615,0.621867041,0.437188746,-0.267214332,0.977681726,1.540239882,0.889729565
0.0249,-1.682433455,-1.584646335,-0.931307734,-1.731082557,-1.112896922,-1.296830514,0.407565411,1.874309023,0.592071594,0.436863921,-0.298783547,0.912400795,1.503146966,0.854664931
0.02505,-1.694036937,-1.578358093,-0.928048866,-1.72180409,-1.120248543,-1.324606379,0.399439035,1.776812765,0.561566083,0.43654643,-0.330559335,0.845428887,1.461984952,0.818937927
0.0252,-1.693855982,-1.568097634,-0.924377342,-1.708052269,-1.119931751,-1.347621623,0.394685752,1.678060063,0.530756685,0.436222349,-0.362107995,0.777628534,1.41729164,0.782988943
0.02535,-1.681913529,-1.554018231,-0.920345662,-1.690028303,-1.111978059,-1.365603546,0.393360008,1.579313508,0.500037696,0.435899322,-0.393028606,0.709864096,1.369645929,0.747275343
0.0255,-1.658376789,-1.536315978,-0.916003142,-1.667971539,-1.09651655,-1.378353535,0.395465101,1.481824672,0.469781615,0.435590137,-0.422946213,0.642978622,1.31964057,0.71224834
0.02565,-1.623554945,-1.515218386,-0.911405786,-1.642172375,-1.073752838,-1.385709513,0.400971592,1.386831076,0.440380131,0.435289374,-0.451467915,0.577817801,1.267913725,0.678337746
0.0258,-1.577900669,-1.491004119,-0.90661702,-1.612973953,-1.043991705,-1.387591636,0.409807569,1.295543517,0.412212691,0.434999936,-0.478228718,0.515204331,1.215127551,0.645965397
0.02595,-1.522003004,-1.463985622,-0.901693357,-1.580745735,-1.007624359,-1.383996693,0.421850393,1.209115637,0.385622173,0.434731793,-0.502903594,0.455911292,1.161932547,0.615532314
0.0261,-1.45657934,-1.43450395,-0.89669756,-1.545898975,-0.965115027,-1.374972799,0.436946705,1.128638618,0.360950843,0.434482448,-0.525172626,0.400681349,1.109000712,0.587409307
0.02625,-1.382466467,-1.402933929,-0.891696228,-1.508879573,-0.917006441,-1.360641206,0.454906235,1.055131014,0.338516113,0.434253671,-0.544750791,0.350206175,1.05700174,0.561941588
0.0264,-1.300611519,-1.369669519,-0.886746309,-1.470144254,-0.863905868,-1.341191285,0.47549607,0.989516514,0.318588933,0.434052589,-0.561399972,0.305106105,1.00657192,0.539441233
0.02655,-1.212056357,-1.335125988,-0.881911651,-1.430180586,-0.806481053,-1.316869213,0.498458563,0.932619401,0.301424633,0.433878739,-0.574905322,0.265944213,0.958345668,0.5201823
0.0267,-1.1179218,-1.299731832,-0.87725522,-1.389489781,-0.745450182,-1.287979549,0.523508572,0.885157111,0.287243859,0.433731825,-0.585090668,0.233210787,0.912930241,0.504399756
0.02685,-1.019397926,-1.263921796,-0.872828405,-1.348568139,-0.681573145,-1.25488516,0.550326799,0.847724015,0.276214136,0.433618915,-0.591834092,0.207307451,0.870878996,0.492289209
0.027,-0.917728903,-1.228139634,-0.86868835,-1.307927983,-0.615645557,-1.217996788,0.578581025,0.820788144,0.268477747,0.433538145,-0.595044699,0.188561516,0.832722904,0.483998895
0.02715,-0.814195477,-1.192826089,-0.864888249,-1.268075886,-0.548487354,-1.177770441,0.607921591,0.804690003,0.264135352,0.433489648,-0.594676434,0.177211426,0.798943332,0.479632378
0.0273,-0.710104583,-1.158414589,-0.861469248,-1.229499553,-0.48093314,-1.134706018,0.637977495,0.799629039,0.263231464,0.433478344,-0.590737987,0.173399246,0.769953582,0.479248407
0.02745,-0.606770647,-1.125332935,-0.858476935,-1.192685049,-0.413824572,-1.089335481,0.668377528,0.805667134,0.265782799,0.43350196,-0.583271798,0.177180329,0.746125968,0.482855318
0.0276,-0.505486509,-1.093988968,-0.855950334,-1.158095743,-0.347997529,-1.04221456,0.698745709,0.822745986,0.271767385,0.433556004,-0.572359982,0.188520157,0.727770083,0.490409019
0.02775,-0.407559448,-1.064777799,-0.853914535,-1.126158758,-0.284278717,-0.993936982,0.728695376,0.850637132,0.281100009,0.433649758,-0.558148479,0.207282272,0.715109431,0.501829147
0.0279,-0.314213416,-1.03806305,-0.852401043,-1.097288237,-0.223465939,-0.945091472,0.757859131,0.88899588,0.293672332,0.433772848,-0.540800967,0.233243427,0.708321902,0.516973512
0.02805,-0.226636042,-1.014189215,-0.8514243,-1.071846071,-0.166331406,-0.896300615,0.785863727,0.937335253,0.30930694,0.433938714,-0.520554674,0.266083755,0.707485934,0.535674799
0.0282,-0.145936735,-0.993455617,-0.851001084,-1.050166904,-0.113596762,-0.848162818,0.812361702,0.995043483,0.327817405,0.434133195,-0.497648266,0.305402066,0.712631604,0.557696275
0.02835,-0.073141679,-0.976130217,-0.851139012,-1.032537051,-0.065935134,-0.801281549,0.837019459,1.061398871,0.348971401,0.434355413,-0.472369337,0.350714299,0.7237061,0.582771231
0.0285,-0.00918055,-0.962443505,-0.8518351,-1.019189932,-0.023963247,-0.756254742,0.859518675,1.135564143,0.37249393,0.43461006,-0.445046229,0.401458178,0.740574738,0.61059919
0.02865,0.04512853,-0.952577044,-0.853085937,-1.010315478,0.011775867,-0.713647175,0.879576328,1.21660351,0.398097546,0.434886239,-0.416014515,0.457002063,0.763043552,0.640828319
0.0288,0.089086035,-0.946667218,-0.85487732,-1.006043555,0.040812365,-0.674001599,0.896934501,1.303498753,0.425460998,0.435181081,-0.385641012,0.516650912,0.790839874,0.673081474
0.02895,0.122120307,-0.944805643,-0.857186101,-1.00644565,0.062754721,-0.637832533,0.911364718,1.395150603,0.454234867,0.435495126,-0.354316338,0.579653489,0.823618905,0.706958763
0.0291,0.143797881,-0.947029297,-0.859987691,-1.01153991,0.07730454,-0.605604563,0.922681765,1.490396302,0.484061123,0.435818998,-0.322433299,0.645212368,0.860978334,0.742025173
0.02925,0.153829372,-0.953326626,-0.863248618,-1.021282137,0.084254653,-0.577739311,0.930736489,1.588031303,0.514562944,0.436149533,-0.290398933,0.712493965,0.902451016,0.777835052
0.0294,0.15207119,-0.963632471,-0.866926083,-1.035565025,0.083491155,-0.554608036,0.935414725,1.68681129,0.54534744,0.436484869,-0.258627278,0.780637016,0.947510781,0.813930927
0.02955,0.138531208,-0.977827417,-0.870977093,-1.054226202,0.075005341,-0.536516046,0.93665603,1.785475562,0.576027989,0.436816461,-0.227521132,0.848766017,0.995590031,0.849842956
0.0297,0.113367257,-0.995742919,-0.875351507,-1.077044435,0.058887357,-0.523708486,0.934437848,1.882763828,0.606211467,0.437140881,-0.197482266,0.91600243,1.046075426,0.885104904
0.02985,0.076883803,-1.017159653,-0.879990813,-1.103737447,0.035321471,-0.516367705,0.928779294,1.977427106,0.635505515,0.437456728,-0.168903067,0.981473427,1.098316208,0.919259196
0.03,0.029535149,-1.041809543,-0.884837984,-1.133976108,0.004599188,-0.514597135,0.919751854,2.068246645,0.663536845,0.437756273,-0.142150674,1.04432749,1.151642559,0.951854629
0.03015,-0.028083449,-1.069378751,-0.889830797,-1.167378118,-0.032895709,-0.518430893,0.907469659,2.154053674,0.68994426,0.438035767,-0.117572575,1.103744144,1.205365614,0.982463125
0.0303,-0.095243483,-1.099519047,-0.894902068,-1.2035178,-0.076691687,-0.527834989,0.892082919,2.233736498,0.714379081,0.438295483,-0.095496993,1.158945253,1.258784868,1.01068408
0.03045,-0.171053248,-1.13183083,-0.899989919,-1.241930483,-0.126211569,-0.54267774,0.873800536,2.306274636,0.736548822,0.438518902,-0.076191087,1.209210546,1.311214129,1.03613024
0.0306,-0.254602089,-1.165915331,-0.905021601,-1.282121565,-0.180845415,-0.562804481,0.852839468,2.37072383,0.756134129,0.438725788,-0.059941616,1.253879601,1.361961046,1.058490094
0.03075,-0.344801809,-1.201312287,-0.909933062,-1.323563961,-0.239866723,-0.587936938,0.829481925,2.426232687,0.772888668,0.438896918,-0.046946913,1.292359026,1.410363668,1.077450385
0.0309,-0.44049458,-1.237559713,-0.914662346,-1.365719407,-0.302502898,-0.617748177,0.804036125,2.472080321,0.786594919,0.43903197,-0.037379347,1.324146751,1.455793976,1.092765351
0.03105,-0.540447068,-1.274187468,-0.919143317,-1.408034022,-0.367948929,-0.651866059,0.776822731,2.507661704,0.797056243,0.439139156,-0.031384732,1.348821804,1.497652309,1.104244041
0.0312,-0.643361539,-1.310702251,-0.92331723,-1.449947715,-0.435336068,-0.689829258,0.748204157,2.532507406,0.804141659,0.439207601,-0.029034415,1.366058778,1.535393806,1.111728605
0.03135,-0.747902033,-1.346621725,-0.927132652,-1.490912561,-0.503777371,-0.731135295,0.718559333,2.546298086,0.807763305,0.439237035,-0.030359759,1.375640567,1.568534181,1.11512687
0.0315,-0.852714078,-1.381476983,-0.9305352,-1.530387555,-0.572383976,-0.775252027,0.688267515,2.548851419,0.807861594,0.439233942,-0.035358949,1.3774409,1.596638547,1.114405412
0.03165,-0.956437546,-1.41480127,-0.933480971,-1.567851977,-0.640247793,-0.821587421,0.657730374,2.540134304,0.804442797,0.439191671,-0.04396029,1.371443504,1.619348256,1.109573919
0.0318,-1.057730227,-1.44615732,-0.935933722,-1.602818076,-0.706481042,-0.869529214,0.627349473,2.520262546,0.797555956,0.439111164,-0.056051324,1.35773932,1.636379718,1.100705927
0.03195,-1.155286189,-1.475139943,-0.937859745,-1.634831042,-0.770226469,-0.918455223,0.59751462,2.489499999,0.787284826,0.438998282,-0.071484054,1.336513751,1.647516404,1.087929978
0.0321,-1.247845785,-1.501368459,-0.939234219,-1.663474412,-0.8306517,-0.96771729,0.568617181,2.448248141,0.773768735,0.438850516,-0.09005263,1.308055063,1.652626148,1.071419946
0.03225,-1.334214801,-1.524504733,-0.9400427,-1.688384196,-0.886974415,-1.016668781,0.541034767,2.397050335,0.757190704,0.438669149,-0.111512368,1.27275018,1.65165997,1.051402239
0.0324,-1.413284649,-1.544256595,-0.940273095,-1.709244451,-0.938475238,-1.064678457,0.515117882,2.336574802,0.737761742,0.438459961,-0.135591109,1.231066212,1.644640387,1.028149217
0.03255,-1.484040784,-1.560374919,-0.939923881,-1.72579531,-0.984497978,-1.111123434,0.491200118,2.267609317,0.71573693,0.438224664,-0.16197547,1.183554877,1.631672803,1.001972325
0.0327,-1.545578713,-1.572659997,-0.939003217,-1.737838357,-1.024459696,-1.155401703,0.469590156,2.191053627,0.691409856,0.437964349,-0.190318887,1.130846242,1.612944761,0.973219177
0.03285,-1.597120375,-1.580969027,-0.937522477,-1.745233711,-1.057864241,-1.196951565,0.450557516,2.107901306,0.665092129,0.437685184,-0.220261377,1.073627485,1.588708855,0.942270778
0.033,-1.638019078,-1.585209384,-0.935502508,-1.747903105,-1.084303097,-1.235248723,0.434340563,2.019226512,0.637122743,0.437391523,-0.251420983,1.012641812,1.559290562,0.909532722
0.03315,-1.667738554,-1.585337177,-0.9329744,-1.745832259,-1.103451222,-1.26979919,0.421147885,1.926204083,0.60788019,0.437080495,-0.283383601,0.948689583,1.525090947,0.875426952
0.0333,-1.685975216,-1.581375752,-0.92996793,-1.739064426,-1.11509658,-1.300187619,0.411131457,1.829992092,0.577730869,0.43676419,-0.315755384,0.882586152,1.486551027,0.840396801
0.03345,-1.692480035,-1.573387684,-0.926526801,-1.727707429,-1.119107679,-1.326029165,0.4044183,1.731845049,0.54706749,0.436441646,-0.348116739,0.815182611,1.444180152,0.804889846
0.0336,-1.687200276,-1.561500069,-0.922692783,-1.711920928,-1.115467792,-1.347029476,0.401076952,1.633005195,0.516261496,0.436127328,-0.380081309,0.747323398,1.398512014,0.769363886
0.03375,-1.670217218,-1.545870623,-0.918519322,-1.69192218,-1.104235435,-1.36291967,0.401149997,1.534731766,0.485718862,0.435813854,-0.411228954,0.679877009,1.350144962,0.734262625
0.0339,-1.641762468,-1.526713259,-0.914062109,-1.66798051,-1.085575299,-1.373518019,0.404627998,1.438278035,0.455825819,0.43550786,-0.441173028,0.613694821,1.299698757,0.700030536
0.03405,-1.60221298,-1.504282256,-0.909374098,-1.640403001,-1.059744168,-1.378713278,0.411453776,1.344863627,0.426949015,0.435218143,-0.46955117,0.549598575,1.247803336,0.667097754
0.0342,-1.552083339,-1.47886733,-0.904519858,-1.609550437,-1.027080342,-1.378446813,0.421539861,1.255673675,0.399465411,0.434941171,-0.495998241,0.488399373,1.195127676,0.63587193
0.03435,-1.492020551,-1.450794864,-0.899560874,-1.575815667,-0.988007358,-1.372734859,0.434752428,1.171840844,0.37372332,0.434680795,-0.520185205,0.430862769,1.142337695,0.6067408
0.0345,-1.422795865,-1.420423197,-0.894555949,-1.539619236,-0.943028444,-1.361668468,0.450914871,1.094421376,0.350038313,0.434444946,-0.541821667,0.377698541,1.090088452,0.580067145
0.03465,-1.345295871,-1.388133582,-0.889570513,-1.501417526,-0.892714051,-1.345390331,0.469823736,1.024394802,0.328718003,0.434230554,-0.560629798,0.329574169,1.039044373,0.556177707
0.0348,-1.260507024,-1.354332148,-0.884667307,-1.461687325,-0.837698986,-1.324114498,0.491236288,0.962646537,0.310030423,0.434041596,-0.576378347,0.287088316,0.989845494,0.535368056
0.03495,-1.169506987,-1.319439521,-0.879904587,-1.420916811,-0.77867461,-1.298116983,0.514878095,0.909953277,0.294205373,0.433883174,-0.588877456,0.25076589,0.943102067,0.517897014
0.0351,-1.073449895,-1.283887954,-0.875343425,-1.379611637,-0.716379309,-1.267724119,0.540452737,0.866977164,0.281446231,0.433753472,-0.597967198,0.221062522,0.899405187,0.503978963
0.03525,-0.973551406,-1.248116532,-0.871039552,-1.338279657,-0.651588665,-1.233318293,0.567636765,0.834259378,0.271912703,0.433654879,-0.603535372,0.198348947,0.859301919,0.493787806
0.0354,-0.871076717,-1.212567634,-0.867044012,-1.297426669,-0.585110862,-1.195332707,0.596085882,0.812209285,0.265720419,0.433590641,-0.605517079,0.182909146,0.823291562,0.487453257
0.03555,-0.767321107,-1.177681352,-0.863408367,-1.257558886,-0.517774535,-1.154241467,0.625444836,0.801104352,0.262951794,0.433559714,-0.603883907,0.174941096,0.791832618,0.485057244
0.0357,-0.663595131,-1.143887502,-0.860175527,-1.219165042,-0.450418053,-1.110556504,0.655343091,0.801084893,0.263639952,0.433563161,-0.598656899,0.174549444,0.765320878,0.486634633
0.03585,-0.561210621,-1.111607279,-0.857384429,-1.182718375,-0.383882383,-1.064824815,0.685403302,0.812150862,0.26777331,0.433603552,-0.589905216,0.181745363,0.744091059,0.492173854
0.036,-0.461449852,-1.081240157,-0.855075138,-1.148679678,-0.318998061,-1.017607232,0.715252976,0.83418637,0.275325921,0.433669084,-0.577716516,0.196457757,0.728433946,0.501602553
0.03615,-0.365599824,-1.053175799,-0.853266982,-1.117459971,-0.256586784,-0.969515724,0.744504314,0.866898928,0.286168518,0.43378246,-0.562277341,0.218499997,0.718526165,0.514832036
0.0363,-0.274871106,-1.027762492,-0.851988663,-1.089460008,-0.197431525,-0.921137967,0.772793815,0.909872192,0.300181133,0.433924998,-0.543760301,0.24760974,0.714517183,0.531691566
0.03645,-0.190417175,-1.005324942,-0.851258375,-1.065036097,-0.142281206,-0.873082234,0.799763928,0.962571362,0.317187184,0.434097553,-0.52239917,0.283432391,0.716468403,0.551980914
0.0366,-0.113313528,-0.986155683,-0.851081486,-1.044493847,-0.091842804,-0.82596555,0.825063924,1.024329615,0.336957523,0.434309489,-0.498478892,0.325524796,0.724354704,0.575466642
0.03675,-0.04454047,-0.97050063,-0.851466364,-1.028105832,-0.046761013,-0.780376171,0.848375108,1.094367086,0.359255105,0.434546402,-0.472287248,0.373367721,0.738098793,0.601851267
0.0369,0.015023724,-0.95856725,-0.852410998,-1.016089498,-0.007619164,-0.736894915,0.869396898,1.171808472,0.383801361,0.434806835,-0.444154513,0.426368087,0.757540384,0.63081059
0.03705,0.064611678,-0.950521123,-0.853900396,-1.008602581,0.025065689,-0.696086907,0.887848912,1.255676505,0.410278875,0.435094422,-0.41444565,0.483863018,0.782438523,0.66199223
