Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms5,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.262404129,6.424725082,6.452624416,6.413341838,6.399881878,6.429236119,6.482408655
6.325902055,6.488898369,6.516243875,6.476810452,6.46794731,6.494839098,6.545659493
6.385888654,6.548974063,6.575700554,6.53622092,6.531766802,6.556219814,6.604686933
6.439183032,6.602349876,6.628458251,6.588978379,6.588973508,6.610869422,6.656992075
6.486740125,6.649271983,6.674725533,6.635319526,6.639565636,6.658935715,6.702769324
6.52728767,6.688761925,6.71354717,6.674289512,6.682607692,6.699461977,6.741077248
6.559597553,6.719894516,6.744026479,6.705012424,6.717151787,6.731523642,6.771028582
6.58453359,6.743175877,6.766643619,6.727997196,6.743541327,6.755569041,6.793093011
6.600154457,6.756946319,6.779786455,6.741598911,6.760231023,6.769982043,6.805682158
6.60807752,6.762426139,6.784639493,6.747018684,6.768232796,6.775916795,6.809969933
6.606344668,6.758227828,6.779866136,6.742869752,6.766309313,6.772050674,6.804649374
6.596589,6.745590066,6.766666367,6.730356475,6.755520526,6.759565115,6.790909504
6.577822708,6.723892455,6.744459021,6.708846555,6.735342597,6.737885908,6.768196001
6.551005075,6.693877475,6.713969449,6.679058866,6.706444622,6.707732168,6.737226913
6.516504494,6.656003502,6.675666977,6.641457687,6.669261486,6.669563352,6.698483099
6.474302958,6.610493955,6.629800019,6.59629323,6.624054749,6.623621586,6.652224301
6.425854456,6.558553433,6.577556651,6.544784735,6.571934411,6.571085657,6.599628036
6.370973498,6.500319049,6.519105815,6.48709644,6.513113191,6.512121996,6.540878166
6.311207268,6.43718189,6.455824691,6.424619625,6.448913373,6.448102703,6.477343099
6.246755861,6.369498256,6.388087006,6.35768654,6.379765685,6.379416532,6.409413493
6.179019965,6.298592334,6.317197851,6.287585514,6.306980708,6.307387625,6.338389465
6.108414873,6.225137038,6.243844089,6.214957638,6.231299443,6.232723205,6.264971843
6.036190399,6.150268894,6.169140925,6.140890979,6.15387772,6.156569126,6.190268614
5.96318351,6.074854941,6.093959514,6.066235121,6.075612084,6.079808624,6.115159606
5.890213168,5.999783983,6.019196763,5.991886745,5.997431352,6.00334429,6.040539749
5.818382559,5.92615006,5.945931555,5.918956355,5.920446627,5.928285683,5.96747877
5.748189801,5.854639102,5.874866909,5.848166522,5.845392843,5.855336493,5.896680597
5.680899985,5.786307683,5.807044267,5.780581874,5.77333312,5.785551936,5.829174951
5.616995731,5.721671135,5.742983012,5.716712546,5.704843169,5.719472899,5.765483712
5.557442967,5.661769252,5.683711536,5.657587741,5.641003523,5.658154514,5.70662571
5.502576484,5.607085551,5.629707098,5.603655835,5.582376329,5.602113815,5.653078401
5.453404349,5.558408195,5.581727266,5.555644465,5.529786736,5.552150531,5.605590374
5.410293917,5.516099707,5.540135209,5.513890431,5.483664694,5.508646161,5.564526406
5.373862429,5.480803023,5.50555989,5.479025822,5.444699529,5.472257337,5.530503944
5.344355349,5.452885853,5.478359811,5.451432509,5.413321791,5.443380764,5.503873978
5.322183337,5.432690295,5.458872595,5.43147051,5.389905405,5.422359467,5.484964505
5.307825991,5.420449318,5.447316003,5.419381634,5.374716085,5.409430879,5.473981108
5.301293939,5.416234083,5.443762052,5.415256946,5.367876711,5.404683064,5.470990629
5.302744987,5.420320283,5.4484769,5.419388448,5.369692789,5.408396272,5.47624763
5.312059241,5.432577573,5.461320004,5.431632698,5.380085354,5.420459868,5.48960649
5.329401824,5.452915139,5.482181114,5.451863294,5.398982358,5.440783309,5.510951257
5.354572518,5.48108467,5.510808418,5.479816532,5.42615505,5.469112821,5.540027918
5.387247567,5.516877386,5.54698436,5.515283983,5.461410935,5.505245966,5.576611422
5.426946104,5.559903322,5.590317925,5.557886675,5.504370805,5.54879427,5.620306527
5.473390678,5.6096585,5.64029859,5.607119912,5.554511577,5.599232774,5.670596813
5.526147741,5.665534447,5.696312984,5.662379537,5.611211987,5.655942244,5.726866262
5.584399297,5.72683787,5.757676388,5.723001941,5.673775129,5.718221958,5.788429025
5.647510246,5.792999123,5.823819839,5.788444605,5.741595668,5.785480683,5.854709762
5.714594887,5.863069575,5.893796342,5.85775973,5.813724398,5.856768201,5.92476366
5.784996645,5.936167701,5.966722971,5.930061266,5.889241362,5.931177468,5.997707892
5.857827111,6.011382695,6.041691964,6.004446935,5.967203076,6.007775509,6.072634957
5.931940834,6.087736565,6.117734937,6.079959581,6.04660904,6.085577385,6.148577809
6.006408569,6.164283134,6.193908983,6.15566805,6.126462585,6.163611331,6.224594109
6.08031763,6.239917707,6.269111517,6.230470828,6.205608595,6.240744828,6.299581288
6.152704967,6.313620964,6.342329254,6.303360978,6.282981997,6.315941501,6.372531496
6.222428518,6.384349639,6.412530173,6.373320789,6.357493724,6.388138206,6.442413472
6.28861926,6.451255753,6.478869328,6.439513185,6.428231779,6.456462174,6.508382132
6.350205469,6.513250085,6.54026699,6.500848103,6.494085097,6.519818599,6.569367771
6.406525551,6.569509598,6.595899995,6.556488789,6.554167974,6.577359102,6.624550003
6.456717238,6.619215388,6.644955614,6.605615585,6.60762446,6.62825396,6.673122638
6.499930759,6.661660887,6.686739586,6.647537185,6.653710614,6.671791231,6.714399833
6.535649087,6.696268865,6.720679151,6.681688964,6.691791911,6.707374294,6.74781124
6.563391096,6.722500586,6.74624433,6.707545598,6.721282308,6.734448939,6.772832406
6.582734282,6.739968601,6.76306264,6.72474701,6.741753805,6.752620597,6.789097781
6.593415691,6.748450886,6.770915857,6.73308397,6.752939149,6.761653033,6.796394208
6.595321184,6.747879175,6.769745644,6.732501179,6.754731988,6.761470922,6.794667564
6.588347728,6.738210298,6.759517529,6.722940064,6.747077225,6.752034518,6.783894576
6.572783619,6.719664747,6.740446905,6.704591848,6.730162825,6.733557315,6.764297925
6.548793604,6.692498311,6.712797937,6.677689132,6.704240351,6.7063027,6.736150614
6.51671234,6.657142664,6.677006816,6.6426486,6.669732352,6.67070591,6.699898069
6.477105993,6.614148977,6.633625555,6.600011553,6.62717077,6.627319624,6.656095793
6.43050209,6.564120877,6.583269029,6.550389159,6.57715603,6.576751752,6.605364586
6.377590301,6.507787629,6.526674941,6.494529616,6.520406026,6.519735132,6.548447743
6.319163764,6.445948046,6.46464717,6.433245869,6.457710888,6.457069445,6.486148537
6.255988844,6.379466732,6.398059502,6.367419658,6.389944751,6.389630346,6.419345429
6.188915054,6.309247081,6.327818634,6.297944811,6.318021444,6.318330408,6.348947449
6.118905755,6.236241793,6.254870688,6.225744583,6.242920279,6.244139295,6.275903521
6.046819927,6.161393441,6.180162115,6.151733944,6.1656195,6.168017054,6.201166935
5.973604896,6.085672528,6.104659874,6.076851579,6.087129836,6.090956366,6.125704192
5.900205222,6.010042247,6.029317229,6.002029935,6.008450512,6.013939267,6.05047139
5.827468124,5.935431535,5.9550653,5.928190916,5.930553424,5.937910929,5.976398357
5.756318394,5.862747985,5.882807054,5.856243506,5.854377079,5.863791286,5.904383975
5.68761474,5.792846279,5.813394029,5.787053226,5.780811302,5.79244816,5.835275132
5.622132782,5.726555482,5.747655549,5.72146728,5.710723913,5.724724462,5.769895646
5.560641164,5.664646788,5.686354343,5.660262019,5.644929521,5.661405754,5.709000308
5.503864985,5.607829116,5.630189156,5.604135765,5.58418265,5.603218051,5.653282668
5.452429584,5.556741117,5.579794454,5.553716491,5.529175948,5.550816118,5.603372911
5.406960558,5.511982325,5.535753222,5.509573884,5.480566205,5.504821636,5.559847011
5.367947571,5.474051131,5.498550456,5.472177393,5.438912219,5.465756106,5.523184779
5.335847366,5.4434045,5.468632431,5.441964197,5.404724198,5.434090952,5.493827041
5.311076565,5.42039316,5.44633738,5.419270315,5.378403298,5.410193848,5.472103283
5.29390872,5.405277693,5.431918192,5.404359694,5.360255987,5.394339552,5.458259046
5.284579836,5.39829401,5.425602776,5.397480954,5.350552506,5.386770812,5.452512927
5.283210555,5.399520824,5.427460468,5.39872413,5.349411412,5.387579842,5.454924609
5.28987675,5.408969905,5.437496819,5.408112245,5.356874349,5.396783229,5.465492548
5.304562262,5.426580819,5.455644884,5.425593658,5.372902151,5.414318129,5.484141827
5.327096256,5.45218205,5.481724564,5.450994648,5.397354806,5.440023615,5.510685806
5.357227329,5.485508515,5.515463249,5.484043093,5.42998893,5.473636015,5.54484861
5.394709621,5.526219439,5.556511778,5.524384109,5.470466337,5.514806842,5.586274492
5.439102959,5.573829151,5.604377838,5.571525139,5.518310936,5.563047953,5.634470198
5.489876745,5.627809423,5.658532083,5.624944894,5.572984569,5.617818737,5.688901714
5.546460343,5.687568088,5.718380273,5.68406325,5.633874732,5.678511572,5.748969992
5.608135819,5.752341851,5.783160792,5.748129779,5.700206424,5.744355047,5.813911777
5.673305088,5.820201195,5.850946897,5.815268309,5.769817708,5.813285885,5.88175811
5.741176845,5.891271986,5.921901934,5.885564337,5.843330431,5.885688644,5.952771491
5.813883112,5.966259673,5.996654877,5.959707665,5.920938989,5.962025976,6.027513704
5.887986128,6.042357756,6.072442842,6.034953693,5.999946988,6.039523547,6.103216725
5.961570663,6.118492594,6.148250038,6.110269579,6.079378891,6.117165254,6.178910107
6.036675762,6.195315793,6.224632812,6.186261076,6.159528405,6.195440588,6.255087789
6.10889213,6.269208935,6.29807968,6.259323328,6.237125541,6.270863582,6.328304991
6.180726679,6.34176606,6.37009729,6.331057076,6.31332646,6.344859528,6.400018058
6.247931563,6.410020397,6.437815717,6.39856017,6.38546537,6.414590598,6.467402693
6.311555324,6.474230438,6.501441647,6.462084593,6.453504953,6.480188662,6.530636616
6.370385015,6.533123268,6.559720416,6.52034183,6.516215284,6.540397687,6.588480513
6.422669062,6.585122135,6.611098558,6.57176394,6.572035604,6.593648373,6.639399637
6.469448492,6.631014438,6.656327948,6.617138452,6.621533114,6.640650317,6.684125969
6.507463963,6.668295844,6.692972059,6.653988287,6.662410767,6.678984339,6.72025878
6.538878224,6.698244108,6.722246525,6.683558859,6.695633203,6.70980707,6.748989657
6.561156798,6.718816889,6.74216705,6.70382311,6.719340868,6.731147112,6.76836518
6.575375609,6.730859419,6.753558977,6.715646368,6.734183018,6.743787124,6.779201683
6.580512156,6.733676857,6.755756476,6.718361074,6.739507536,6.747056549,6.780847471
6.576680775,6.727270875,6.748761508,6.711971327,6.735265405,6.740939934,6.773305631
6.564514967,6.712156942,6.733088238,6.696985952,6.721898688,6.725936901,6.757095863
6.543182889,6.687800191,6.70823312,6.672866841,6.698956048,6.701548773,6.731734947
6.514346089,6.655579099,6.675544161,6.640965115,6.667670409,6.669113407,6.698560892
6.476974934,6.614963616,6.634538815,6.600748713,6.627645235,6.62815742,6.657120711
6.432940962,6.567439905,6.586665168,6.553669318,6.580243177,6.580129844,6.608847532
6.381986195,6.513052219,6.532001167,6.499773202,6.525581938,6.525108982,6.553841017
6.325293465,6.452925644,6.47166562,6.44018405,6.464747355,6.464210013,6.493216786
6.263555969,6.387796847,6.406400396,6.375644168,6.398475745,6.398177435,6.427723222
6.197466599,6.318485365,6.337034841,6.306988126,6.327616998,6.327844827,6.358187568
6.128190137,6.246155111,6.264729995,6.235388517,6.253321032,6.254379025,6.285771746
6.056290184,6.171426974,6.190116082,6.161454203,6.176264364,6.178419916,6.211111733
5.983198281,6.095620317,6.114498067,6.086484735,6.097761792,6.101291657,6.135508846
5.909225385,6.019341224,6.038499592,6.011075156,6.018503346,6.023634723,6.05959807
5.835862448,5.943935818,5.963434192,5.936528424,5.939843801,5.946803232,5.984680065
5.763525994,5.869963923,5.889877068,5.863385377,5.862411106,5.871385161,5.911340215
5.693507091,5.798575006,5.818960508,5.792768763,5.787371308,5.798529436,5.840701672
5.626358582,5.730415487,5.751329994,5.725323573,5.715430307,5.72891379,5.773410627
5.562919433,5.666441776,5.687937923,5.662021697,5.647579827,5.66350494,5.710409697
5.503916199,5.607336063,5.629460034,5.603557353,5.584541407,5.603001574,5.652368774
5.450086351,5.553691316,5.576483316,5.550521181,5.526949716,5.548008575,5.599868294
5.40211956,5.506215975,5.529711015,5.503631612,5.475560795,5.499248195,5.553603558
5.360286304,5.465373048,5.489604388,5.463354044,5.430906684,5.457212589,5.514032164
5.325330483,5.431791192,5.456762724,5.430282482,5.39366639,5.422552048,5.481741223
5.29748713,5.405628202,5.431342789,5.404545888,5.3640641,5.395440058,5.456888528
5.277418483,5.387396591,5.413833963,5.386624936,5.342644259,5.376395406,5.43995163
5.264973722,5.377168795,5.404305303,5.37658887,5.329556853,5.365523765,5.430997912
5.260508576,5.375294334,5.403092811,5.374793109,5.325167881,5.363172207,5.430348921
5.264099046,5.381671528,5.410082531,5.381132086,5.329411008,5.369245238,5.437882521
5.275855272,5.39624715,5.425211812,5.395558634,5.342252586,5.383689538,5.453529757
5.295602466,5.41895636,5.448417926,5.418044259,5.363639831,5.406432238,5.477218283
5.323012414,5.449595128,5.479491483,5.448401868,5.393398123,5.437281584,5.508731006
5.357894862,5.48781912,5.518078311,5.48627934,5.431197964,5.475894266,5.547709757
5.399976968,5.533134757,5.563678893,5.531164802,5.476545246,5.521760373,5.593652184
5.448810571,5.585083923,5.615829353,5.58259586,5.528986062,5.574421422,5.646093006
5.503567899,5.643064355,5.673934082,5.639985698,5.587931538,5.633279493,5.704435476
5.563721914,5.706460605,5.737373199,5.702723624,5.652732049,5.697696262,5.76805412
5.6286421,5.774412613,5.805283664,5.769942151,5.722510291,5.766799464,5.836086065
5.69748065,5.846008446,5.876759028,5.840744444,5.7963245,5.839658241,5.90762645
5.769404109,5.920522725,5.951078546,5.914434987,5.873397706,5.915518952,5.981950302
5.84325265,5.996909106,6.027204985,5.989990879,5.952665053,5.993329308,6.058020463
5.918267431,6.074213438,6.104181793,6.066453447,6.033121038,6.072107295,6.13488193
5.993511513,6.151322991,6.180899003,6.142709845,6.113609724,6.15071283,6.211425753
6.067917512,6.227261078,6.256388205,6.217799919,6.193115001,6.2281565,6.286687339
6.140302069,6.300990082,6.329620903,6.290710027,6.270563773,6.303385437,6.359640316
6.209830488,6.371554238,6.399643906,6.360495133,6.34493855,6.375415094,6.429330442
6.275505158,6.437848589,6.465358968,6.426052281,6.415100852,6.443128317,6.494666434
6.33643889,6.49895253,6.525851926,6.48647368,6.480077606,6.505582958,6.554738958
6.391759911,6.554083582,6.580348104,6.540996708,6.539029914,6.561978035,6.60877392
6.440508966,6.602387339,6.62800235,6.588772535,6.591075867,6.611455858,6.655936965
6.482177148,6.643200171,6.66815424,6.629131711,6.635493174,6.653330575,6.695569843
6.516190364,6.675891528,6.700176377,6.661433832,6.671610286,6.686959629,6.727053163
6.541954423,6.700000471,6.723621693,6.685230008,6.698931234,6.711877789,6.749947818
6.559127344,6.715228885,6.738196604,6.70022567,6.717107193,6.727773789,6.763965205
6.567507947,6.721360451,6.74369066,6.706210926,6.725879529,6.734421226,6.768901135
6.566965535,6.718272491,6.739995302,6.703072906,6.725097468,6.73169397,6.764655844
6.557603658,6.706054912,6.727204585,6.690906839,6.714811042,6.719672005,6.751327323
6.539543544,6.684926572,6.705545898,6.669944025,6.695212754,6.698572328,6.72914892
6.512985089,6.655192231,6.675335477,6.640488768,6.666599289,6.668706097,6.698447368
6.478463163,6.617330158,6.637051695,6.603003058,6.629432338,6.63055107,6.659704865
6.436464386,6.571876269,6.591236307,6.558004565,6.584248939,6.584648808,6.61347234
6.387568711,6.519498924,6.538563846,6.506147525,6.531719977,6.531678395,6.560432094
6.332528715,6.460975772,6.47981057,6.448189457,6.47262335,6.472423259,6.501363801
6.272090192,6.397137667,6.415810849,6.384953323,6.407796,6.407723618,6.437107627
6.207065776,6.328843099,6.347430305,6.317294985,6.338109636,6.3384475,6.368533645
6.138436907,6.257047853,6.275623695,6.246172911,6.264520727,6.265554092,6.296594793
6.067043531,6.1826853,6.201330368,6.172530623,6.187980434,6.189988911,6.222232232
5.993803765,6.106740267,6.125538776,6.097360669,6.109496661,6.112751689,6.146436322
5.919712078,6.030199583,6.049230246,6.021641387,6.030083699,6.034844517,6.070185562
5.845644423,5.953993059,5.973338748,5.946291588,5.950714893,5.957214539,5.994417968
5.772548298,5.879076057,5.898813474,5.872239737,5.872387483,5.880836432,5.920081098
5.701305795,5.806346936,5.826541397,5.800350307,5.79605084,5.806632671,5.848060498
5.63272803,5.736683107,5.757395939,5.731481672,5.72263181,5.735501318,5.779229048
5.567627555,5.670894536,5.692180132,5.666424898,5.652986726,5.668269616,5.714384864
5.506810805,5.609741568,5.631644344,5.60593331,5.58791848,5.605712894,5.654273141
5.450913795,5.553918597,5.576480896,5.550715577,5.528164361,5.548535853,5.599578393
5.400605408,5.504081204,5.52733683,5.501438312,5.474421104,5.497410823,5.550939028
5.356457457,5.46077651,5.484749334,5.458653721,5.427287894,5.452901956,5.508883014
5.318981766,5.424506622,5.449215731,5.422867493,5.387315067,5.415520591,5.473901263
5.288642645,5.3956976,5.421147509,5.394489591,5.354983334,5.385712066,5.446397475
5.265759332,5.374676288,5.400858191,5.373825184,5.330683366,5.363827302,5.426678268
5.250621464,5.361724405,5.388618335,5.361136808,5.314748236,5.350162262,5.41500824
5.243476944,5.357004334,5.384573732,5.356564964,5.307386351,5.344893786,5.411525658
5.244407376,5.360572273,5.388771474,5.360158874,5.308694852,5.348088372,5.416272565
5.253453494,5.372469448,5.4012465,5.37197012,5.318736217,5.359788431,5.429273913
5.270520787,5.392573047,5.42186775,5.391883814,5.337413773,5.379879664,5.450390727
5.295460082,5.420669814,5.450415512,5.419698183,5.364525853,5.408145186,5.47939686
5.328071124,5.456482099,5.4866081,5.455146598,5.399794494,5.444296876,5.516003643
5.367961355,5.499612134,5.530044766,5.497840566,5.442831923,5.487936188,5.559805234
5.414642965,5.549583558,5.580246613,5.547310311,5.493167702,5.538583451,5.610319768
5.467633819,5.60583811,5.636651167,5.602994762,5.550234874,5.595668296,5.666981384
