Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
7.582490025,0.9621719918,0.5695946522,2.047878671,0.4198560457,-0.8487730272,1.398812964,0.0569061955,-1.267890202,-0.6389612294,-0.9551980944,0.2498121538,0.1421275822,1.165617505,2.17651845,0.9295776204,0.9262212141,-0.40323316,0.8957612482,0.727778807,0.7712793385
7.586787217,0.9639312044,0.5684261024,2.055278992,0.4184683837,-0.8415559562,1.406960399,-0.1864776269,-1.392500531,-0.5928077518,-1.035930831,0.121721373,0.1345417984,1.133456218,2.318802065,1.002314207,0.9859670485,-0.4014701324,0.9647382676,0.7934404514,0.7904824713
7.589003084,0.9660023081,0.5662333015,2.060838609,0.4176253785,-0.8364998728,1.4165338,-0.459572785,-1.52659567,-0.5312799371,-1.111606172,-0.01995124307,0.1094260913,1.095255893,2.388264912,1.042550867,1.025863559,-0.4151493046,0.9928293977,0.8525827507,0.791982172
7.588939435,0.9681966004,0.5632797528,2.064078008,0.4174052166,-0.8340796932,1.426637433,-0.7373973627,-1.657686948,-0.4600992152,-1.175243052,-0.1620789095,0.06916027776,1.054565816,2.378488403,1.046570953,1.042295716,-0.4431558091,0.9774725388,0.8998287887,0.775734491
7.586589395,0.9703136238,0.559901077,2.064735546,0.4178272155,-0.8345212238,1.436334859,-0.99455071,-1.773615156,-0.3858762173,-1.22100214,-0.2915369286,0.01753954148,1.015148195,2.290417776,1.014066828,1.033876179,-0.4830594908,0.9201992368,0.9309442007,0.7433889843
7.582169748,0.9721597625,0.5564698338,2.06278946,0.4188510321,-0.8377783051,1.444738825,-1.207610678,-1.863759735,-0.3154586977,-1.244780685,-0.3964903139,-0.04060957341,0.9806233431,2.132235954,0.9481317915,1.001553349,-0.5313448473,0.8264413189,0.9432308582,0.6981024714
7.576067731,0.9735665849,0.5533573996,2.058456302,0.42038101,-0.8435364988,1.45109387,-1.357320742,-1.920053046,-0.2552629389,-1.244593789,-0.4675179623,-0.09991774767,0.9541286326,1.91852672,0.8549190596,0.948475023,-0.5837496394,0.7049443888,0.935756358,0.6441959411
7.56881389,0.9744071211,0.5508980047,2.052167057,0.4222754085,-0.8512440529,1.454843305,-1.43032598,-1.937691007,-0.210679993,-1.220712628,-0.4984441623,-0.1549938725,0.9380396154,1.66890126,0.7430488689,0.8796415065,-0.6356573819,0.5668894284,0.9094082611,0.5867008278
7.561095208,0.9746077462,0.5493582642,2.044524297,0.4243604182,-0.8601662693,1.45567496,-1.420428,-1.91549853,-0.1855883149,-1.175543678,-0.4868279921,-0.200943763,0.9337562277,1.406026298,0.6227013429,0.8013987011,-0.682557099,0.4247896875,0.8667586571,0.5308935447
7.553669391,0.9741542815,0.5489145416,2.036245345,0.4264464268,-0.8694548056,1.453544007,-1.328857564,-1.855845747,-0.1820805516,-1.113324672,-0.4340303008,-0.2337601127,0.9416059161,1.153562315,0.504680243,0.7208266182,-0.720428676,0.2913394485,0.8117861892,0.4818031191
7.547200822,0.9730921923,0.5496391107,2.028097327,0.4283451358,-0.8782290329,1.448670759,-1.164094203,-1.7643161,-0.2003194987,-1.0396707,-0.3449932252,-0.2506508194,0.9608202217,0.9341598642,0.3995403809,0.6451287525,-0.746047704,0.1783568661,0.7495187743,0.4437780319
7.542246456,0.9715209507,0.5514961577,2.020829567,0.4298869653,-0.8856587223,1.441516728,-0.9410970772,-1.64916701,-0.2385581692,-0.9610601499,-0.2277523741,-0.2502551855,0.9896145861,0.7674394972,0.3166501625,0.5810241409,-0.757256822,0.09579380019,0.6855797646,0.4201527785
7.539222328,0.969583633,0.5543463636,2.015108973,0.4309360911,-0.8910385137,1.432742498,-0.6799226976,-1.520590346,-0.2933206848,-0.8842925236,-0.09271640196,-0.2327262898,1.025354742,0.6682692618,0.2633744461,0.534195244,-0.7531493327,0.05091838307,0.6257008271,0.4130052954
7.538358653,0.9674537241,0.5579592141,2.011462815,0.4314011109,-0.8938484867,1.423151057,-0.403948822,-1.389873397,-0.3597072798,-0.8159524798,0.04820411957,-0.1996997987,1.064789666,0.6454880887,0.2444518746,0.5088255189,-0.7341539807,0.04772383294,0.5752401937,0.423009126
7.539689519,0.9653204806,0.5620322388,2.010232995,0.4312413143,-0.8937976752,1.413620425,-0.137854428,-1.268508344,-0.4318060356,-0.761905431,0.1825659433,-0.1541522476,1.104337669,0.7011904277,0.2616264664,0.5072480313,-0.7019997488,0.08659644135,0.5387391303,0.4493694028
7.543137375,0.9633733567,0.566215492,2.011545015,0.4304695217,-0.8908473547,1.405029899,0.09447088489,-1.167286598,-0.5031722186,-0.726819891,0.2984133323,-0.1001735508,1.140391188,0.8304739609,0.3134169613,0.5297361236,-0.6596142766,0.1642386159,0.5195218526,0.4899034979
