Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.874782972,6.949167104,6.969311496,6.937836627,6.952980725,6.99347806
6.712092011,6.778986794,6.799303047,6.764176522,6.780609969,6.824482871
6.567790697,6.630830944,6.651669691,6.61215669,6.630509005,6.678273242
6.453938415,6.517042784,6.538700318,6.494474895,6.51519404,6.567005712
6.379747157,6.446835876,6.469526372,6.420709645,6.444023463,6.499649973
6.351083982,6.425815142,6.449655055,6.39680756,6.42270568,6.481539397
6.370206988,6.455715759,6.480719281,6.424781055,6.453021916,6.514140189
6.435591145,6.534281651,6.560369364,6.502559407,6.532696516,6.594962075
6.54187862,6.655297229,6.682314917,6.624004301,6.655427791,6.717614459
6.680098106,6.808857844,6.836599744,6.779176874,6.811165372,6.872087688
6.838092295,6.981904063,7.010137952,6.954883933,6.986661237,7.04528981
7.001380531,7.159127856,7.187616459,7.135601982,7.166395419,7.22194447
7.154335949,7.324225083,7.35274534,7.304751428,7.333851252,7.385835723
7.281690557,7.461436501,7.489795456,7.446257561,7.473075139,7.521338795
7.370186447,7.557251413,7.585300811,7.546275203,7.570399647,7.615117103
7.410156264,7.602004546,7.629654243,7.594810976,7.6160529,7.657710002
7.396758876,7.591104797,7.618333528,7.586975165,7.605394409,7.644748578
7.330628842,7.525658621,7.552520001,7.523633309,7.539540434,7.577561697
7.21778825,7.412314423,7.43893678,7.411273422,7.42520421,7.463000256
7.068885006,7.262389585,7.288965241,7.261148078,7.273812918,7.312540222
6.897844657,7.090444192,7.117209464,7.087855756,7.100069779,7.140836226
6.720257272,6.912559301,6.939765903,6.907615924,6.920220124,6.963985823
6.551806375,6.744697852,6.772577833,6.736617493,6.750399712,6.797881935
6.406920349,6.601310844,6.630040739,6.589602233,6.605228751,6.656821477
6.297648492,6.494266802,6.52393935,6.478774535,6.496733041,6.552451696
6.23300803,6.432217922,6.462822186,6.413132532,6.433695147,6.493156075
6.218424289,6.420139189,6.451557629,6.397977062,6.421182574,6.483628926
6.255401458,6.459084457,6.491105841,6.434633265,6.460291494,6.524666973
6.341387335,6.546101916,6.578445959,6.52033956,6.54805378,6.613114493
6.469806478,6.674288281,6.706636786,6.64828246,6.677489456,6.741937348
6.630387012,6.833123035,6.865150248,6.807929108,6.837947714,6.900561761
6.809784838,7.009053997,7.040451588,6.985617219,7.015705444,7.07545386
6.992560555,7.186472813,7.21696727,7.165546969,7.194961499,7.251083115
7.162481005,7.349019958,7.378384881,7.331104582,7.359162372,7.411216186
7.304070395,7.481170692,7.509235548,7.466468096,7.492607792,7.54049346
7.4042815,7.569949749,7.596607155,7.55834299,7.582181904,7.626135176
7.453983222,7.606463438,7.631677563,7.597521432,7.618899885,7.65946753
7.449080696,7.587053738,7.610867412,7.580063517,7.599069205,7.637064359
7.391019143,7.513790687,7.536330018,7.507817718,7.524783759,7.561223976
7.286520779,7.394185407,7.415658755,7.388158605,7.403632878,7.439662725
7.146672404,7.240201524,7.260891415,7.233014897,7.247703987,7.284505998
6.985514765,7.066762598,7.08700783,7.057382351,7.072077739,7.110775877
6.818390323,6.89001932,6.910190029,6.877587088,6.893083573,6.934646649
6.660410624,6.725740428,6.746206136,6.709661046,6.7266771,6.771827297
6.525187358,6.587973977,6.609070323,6.567979285,6.587088875,6.636225839
6.423888794,6.488075865,6.510073307,6.464259627,6.485839631,6.538988931
6.364622473,6.43407026,6.457151229,6.406888541,6.431086684,6.487885067
6.35207355,6.430280852,6.454526389,6.400511861,6.427238357,6.486962662
6.387226862,6.47709911,6.502490017,6.44577141,6.474711306,6.536353232
6.46724837,6.570910976,6.59734003,6.539203076,6.569849144,6.632226692
6.585534315,6.704215377,6.731507931,6.673344117,6.705042896,6.766929551
6.731957737,6.865959798,6.893898562,6.837073189,6.869078171,6.9293296
6.893466061,7.042206313,7.070555059,7.016288427,7.04781809,7.105479074
7.055041094,7.217155051,7.245679279,7.194951947,7.225248084,7.279629694
7.200998631,7.374498191,7.402983216,7.356464427,7.384851246,7.435578256
7.316571122,7.499058378,7.527324538,7.48532356,7.51126793,7.558296106
7.389535018,7.578450126,7.606367834,7.568810188,7.591971574,7.635584157
7.411748116,7.604614686,7.632116122,7.59854369,7.618815191,7.659595339
7.380182967,7.574853477,7.601942405,7.571544054,7.58907116,7.627855641
7.297351981,7.492207555,7.518963233,7.490635975,7.50580946,7.543623945
